Amount,Country,Currency,MerchantId,CustomerId,HourOfDay,IsFraud
41.31,AU,AUD,m_0208,c_00020,14,false
32.22,NG,NGN,m_0561,c_00424,17,false
79.84,CA,CAD,m_0223,c_03169,17,false
27.20,US,USD,m_0142,c_01098,13,false
13.16,AU,AUD,m_0684,c_00334,19,false
5.29,GB,GBP,m_0171,c_02747,19,false
6.90,AU,AUD,m_0309,c_01741,20,false
33.76,US,USD,m_0097,c_03138,20,false
25.18,BR,BRL,m_0659,c_00929,1,false
10.82,AU,AUD,m_0083,c_03192,1,false
14.35,SG,SGD,m_0159,c_01959,11,false
19.21,GB,GBP,m_0505,c_03286,18,false
30.44,IN,INR,m_0700,c_03524,18,false
12.49,US,USD,m_0374,c_02654,21,false
192.26,RU,RUB,m_0149,c_03008,7,false
15.19,CA,CAD,m_0466,c_01997,19,false
42.55,GB,GBP,m_0520,c_01458,14,false
30.81,US,USD,m_0753,c_01300,20,false
111.27,AU,AUD,m_0217,c_02044,4,false
90.29,AU,AUD,m_0767,c_02426,20,false
58.39,GB,GBP,m_0749,c_01186,18,false
86.48,CA,CAD,m_0475,c_03847,1,false
43.29,AU,AUD,m_0473,c_02481,9,false
20.69,US,USD,m_0163,c_00655,8,false
236.02,US,USD,m_0461,c_02936,22,false
12.79,BR,BRL,m_0329,c_02614,16,false
29.52,US,USD,m_0254,c_01509,23,false
102.89,AU,AUD,m_0621,c_03237,21,false
31.82,CA,CAD,m_0718,c_01633,10,false
4.85,IN,INR,m_0241,c_00075,6,false
21.38,NZ,NZD,m_0574,c_00879,0,false
179.45,US,USD,m_0799,c_01312,6,false
108.84,AU,AUD,m_0057,c_03184,7,false
6.51,IN,INR,m_0379,c_01104,21,false
185.76,AU,AUD,m_0379,c_03261,4,false
41.95,AU,AUD,m_0790,c_02525,6,false
92.85,US,USD,m_0234,c_00566,3,false
9.21,AU,AUD,m_0637,c_02419,6,false
47.49,IN,INR,m_0216,c_03581,23,false
27.60,US,USD,m_0472,c_02302,15,false
5.86,AU,AUD,m_0397,c_02371,10,false
19.46,AU,AUD,m_0479,c_02659,9,false
127.77,US,USD,m_0263,c_01117,22,false
20.32,AU,AUD,m_0109,c_01406,9,false
33.36,CA,CAD,m_0471,c_00937,14,false
19.21,US,USD,m_0180,c_03500,13,false
231.93,GB,GBP,m_0185,c_01986,21,false
194.03,AU,AUD,m_0173,c_01996,22,false
13.64,BR,BRL,m_0071,c_03545,12,false
11.15,AU,AUD,m_0240,c_02221,23,false
29.54,CA,CAD,m_0136,c_01906,23,false
7.22,US,USD,m_0028,c_01444,23,false
66.81,AU,AUD,m_0238,c_01064,17,false
27.77,US,USD,m_0502,c_00385,17,false
91.75,RU,RUB,m_0579,c_00383,7,false
160.43,AU,AUD,m_0248,c_03098,8,false
102.89,AU,AUD,m_0033,c_01975,6,false
8.08,AU,AUD,m_0751,c_01674,7,false
17.92,AU,AUD,m_0763,c_00196,19,false
8.03,AU,AUD,m_0640,c_00815,6,false
87.55,AU,AUD,m_0665,c_01193,2,false
10.82,GB,GBP,m_0788,c_01160,8,false
23.83,NZ,NZD,m_0290,c_03265,8,false
43.85,GB,GBP,m_0467,c_01278,0,false
56.28,CA,CAD,m_0006,c_02790,7,false
30.30,US,USD,m_0170,c_00783,17,false
156.33,US,USD,m_0620,c_03510,20,false
12.46,US,USD,m_0615,c_00287,6,false
23.51,AU,AUD,m_0569,c_00458,5,false
159.46,AU,AUD,m_0176,c_00699,3,false
33.72,NZ,NZD,m_0325,c_01718,12,false
123.40,AU,AUD,m_0555,c_00753,21,false
47.43,AU,AUD,m_0364,c_03629,7,false
13.12,AU,AUD,m_0072,c_02216,18,false
86.51,IN,INR,m_0442,c_03735,15,false
41.52,AU,AUD,m_0502,c_00695,10,false
14.26,GB,GBP,m_0359,c_00330,16,false
6.12,IN,INR,m_0265,c_02173,21,false
19.43,US,USD,m_0103,c_02280,22,false
63.96,GB,GBP,m_0279,c_02546,20,false
23.00,CA,CAD,m_0269,c_00161,18,false
17.19,AU,AUD,m_0596,c_03472,19,false
132.44,BR,BRL,m_0473,c_01490,22,false
10.16,NZ,NZD,m_0486,c_00675,4,false
221.59,GB,GBP,m_0179,c_01378,11,false
30.92,SG,SGD,m_0190,c_03928,21,false
58.41,IN,INR,m_0375,c_03807,18,false
47.70,AU,AUD,m_0439,c_01923,13,false
103.53,US,USD,m_0455,c_01309,9,false
22.69,US,USD,m_0415,c_03092,11,false
5.55,AU,AUD,m_0040,c_01881,22,false
28.78,AU,AUD,m_0512,c_01599,0,false
83.34,GB,GBP,m_0026,c_02781,13,false
50.40,IN,INR,m_0341,c_00080,15,false
62.22,US,USD,m_0655,c_01112,10,false
16.30,US,USD,m_0035,c_02905,23,false
154.27,AU,AUD,m_0308,c_03597,21,false
6.12,US,USD,m_0554,c_03012,12,false
65.64,US,USD,m_0677,c_03874,9,false
12.92,AU,AUD,m_0384,c_02484,16,false
75.58,US,USD,m_0555,c_02759,6,false
14.47,AU,AUD,m_0257,c_01831,21,false
33.59,AU,AUD,m_0624,c_02480,20,false
26.60,IN,INR,m_0489,c_02208,19,false
673.25,GB,GBP,m_0080,c_00430,14,false
51.26,IN,INR,m_0660,c_01241,13,false
21.21,AU,AUD,m_0522,c_03133,16,false
22.89,AU,AUD,m_0474,c_00096,19,false
33.65,GB,GBP,m_0566,c_02956,14,false
89.26,US,USD,m_0291,c_03084,15,false
87.27,AU,AUD,m_0316,c_00338,14,false
12.57,AU,AUD,m_0658,c_01411,10,false
62.32,CA,CAD,m_0553,c_00233,10,false
23.41,RU,RUB,m_0047,c_02287,9,false
25.95,SG,SGD,m_0789,c_01137,21,false
6.46,CA,CAD,m_0497,c_01372,7,false
47.39,AU,AUD,m_0231,c_00929,20,false
16.24,AU,AUD,m_0293,c_02094,22,false
27.72,AU,AUD,m_0764,c_00033,7,false
9.11,AU,AUD,m_0788,c_00360,20,false
26.11,AU,AUD,m_0172,c_03062,12,false
13.79,AU,AUD,m_0735,c_02095,17,false
32.48,NZ,NZD,m_0148,c_03906,23,false
114.47,US,USD,m_0750,c_02495,22,false
159.00,US,USD,m_0493,c_00300,1,false
13.19,US,USD,m_0385,c_00685,10,false
113.04,CA,CAD,m_0113,c_03360,9,false
86.30,US,USD,m_0450,c_01889,10,false
18.69,AU,AUD,m_0467,c_02243,6,false
26.19,AU,AUD,m_0613,c_02043,13,false
50.92,US,USD,m_0772,c_03960,9,false
125.26,AU,AUD,m_0575,c_03002,13,false
104.35,US,USD,m_0195,c_02497,11,false
29.43,IN,INR,m_0456,c_02168,1,false
15.45,US,USD,m_0797,c_01693,22,false
5.15,BR,BRL,m_0070,c_00579,9,false
58.29,SG,SGD,m_0693,c_02426,8,false
71.30,AU,AUD,m_0591,c_01497,8,false
117.13,AU,AUD,m_0345,c_03243,6,false
54.56,GB,GBP,m_0321,c_00606,13,false
29.69,AU,AUD,m_0517,c_02234,12,false
15.86,NZ,NZD,m_0295,c_03861,22,false
24.31,IN,INR,m_0035,c_01173,6,false
17.28,US,USD,m_0062,c_02156,9,false
158.71,AU,AUD,m_0725,c_01776,14,false
61.78,SG,SGD,m_0057,c_03903,18,false
4.95,AU,AUD,m_0091,c_00073,23,false
194.85,US,USD,m_0635,c_00887,11,false
71.05,US,USD,m_0477,c_00038,9,false
9.77,US,USD,m_0247,c_01370,20,false
29.90,IN,INR,m_0342,c_00339,19,false
21.91,AU,AUD,m_0024,c_00164,16,false
27.08,AU,AUD,m_0133,c_01893,3,false
7.36,AU,AUD,m_0222,c_02288,8,false
18.33,US,USD,m_0346,c_00240,7,false
14.77,AU,AUD,m_0765,c_02786,12,false
12.94,BR,BRL,m_0543,c_00231,1,false
57.95,AU,AUD,m_0108,c_03461,16,false
80.90,AU,AUD,m_0595,c_02407,6,false
26.26,AU,AUD,m_0419,c_02855,22,false
13.31,US,USD,m_0687,c_01242,17,false
13.21,SG,SGD,m_0361,c_01916,17,false
11.03,SG,SGD,m_0145,c_02382,8,false
253.59,AU,AUD,m_0369,c_00535,11,false
19.92,AU,AUD,m_0192,c_03126,22,false
14.09,IN,INR,m_0105,c_03996,17,false
82.83,AU,AUD,m_0023,c_02995,20,false
13.84,AU,AUD,m_0638,c_00903,23,false
18.60,AU,AUD,m_0729,c_03954,15,false
23.89,AU,AUD,m_0347,c_02619,16,false
29.23,US,USD,m_0480,c_02664,16,false
37.68,CA,CAD,m_0550,c_01459,2,false
17.63,SG,SGD,m_0645,c_03257,2,false
14.00,US,USD,m_0030,c_02623,19,false
5.72,US,USD,m_0106,c_03768,17,false
72.61,GB,GBP,m_0130,c_03869,19,false
10.01,AU,AUD,m_0118,c_02557,15,false
69.00,AU,AUD,m_0356,c_03882,20,false
39.51,AU,AUD,m_0610,c_02563,13,false
20.82,US,USD,m_0107,c_00354,23,false
135.13,AU,AUD,m_0515,c_01796,20,false
18.99,IN,INR,m_0425,c_02077,7,false
73.70,CA,CAD,m_0268,c_00763,22,false
18.11,CA,CAD,m_0011,c_01407,18,false
72.28,AU,AUD,m_0129,c_03009,17,false
46.74,US,USD,m_0710,c_00537,9,false
57.56,NZ,NZD,m_0714,c_01941,22,false
103.50,NG,NGN,m_0144,c_00494,22,false
67.95,AU,AUD,m_0521,c_02512,2,false
105.17,AU,AUD,m_0210,c_03976,13,false
94.54,CA,CAD,m_0662,c_02679,9,false
6.64,US,USD,m_0017,c_02671,23,false
24.71,US,USD,m_0021,c_02796,8,false
17.46,US,USD,m_0153,c_01471,10,false
79.47,NG,NGN,m_0198,c_01049,16,true
18.02,GB,GBP,m_0285,c_02837,8,false
80.57,US,USD,m_0699,c_01576,22,false
60.68,AU,AUD,m_0114,c_00777,20,false
87.94,GB,GBP,m_0800,c_00093,7,false
14.53,US,USD,m_0683,c_02122,14,false
7.97,AU,AUD,m_0738,c_01981,16,false
8.55,AU,AUD,m_0130,c_01376,23,false
8.05,CA,CAD,m_0261,c_03696,8,false
89.94,AU,AUD,m_0008,c_03485,20,false
101.95,AU,AUD,m_0303,c_00819,13,false
23.35,AU,AUD,m_0172,c_01359,13,false
115.83,AU,AUD,m_0235,c_01885,21,false
139.10,GB,GBP,m_0129,c_01276,16,false
13.87,GB,GBP,m_0666,c_03067,19,false
90.79,SG,SGD,m_0027,c_00755,8,false
13.21,US,USD,m_0236,c_02122,12,false
32.36,AU,AUD,m_0704,c_02918,16,false
48.72,AU,AUD,m_0741,c_03718,7,false
124.91,NG,NGN,m_0232,c_02777,1,false
12.98,AU,AUD,m_0216,c_01471,21,false
27.08,NZ,NZD,m_0413,c_01547,12,false
54.94,CA,CAD,m_0520,c_01538,14,false
246.48,US,USD,m_0711,c_00468,14,false
19.76,IN,INR,m_0744,c_01314,14,false
1.84,US,USD,m_0323,c_02382,16,false
44.83,US,USD,m_0557,c_02152,19,false
46.81,NG,NGN,m_0307,c_00757,12,false
46.44,AU,AUD,m_0177,c_01210,17,false
90.24,AU,AUD,m_0683,c_02351,13,false
132.45,AU,AUD,m_0659,c_01108,8,false
65.75,AU,AUD,m_0495,c_02803,15,false
73.61,AU,AUD,m_0470,c_01461,9,false
66.94,AU,AUD,m_0424,c_00673,14,false
18.07,AU,AUD,m_0339,c_00445,15,false
80.60,AU,AUD,m_0054,c_02433,1,false
55.37,US,USD,m_0459,c_01673,15,false
18.12,AU,AUD,m_0700,c_00895,17,false
55.37,US,USD,m_0596,c_02999,15,false
144.86,US,USD,m_0630,c_00414,11,false
66.54,AU,AUD,m_0772,c_01388,12,false
126.92,GB,GBP,m_0087,c_03116,12,false
81.34,GB,GBP,m_0707,c_01082,16,false
30.03,SG,SGD,m_0539,c_03756,15,false
2.46,US,USD,m_0414,c_02528,10,false
34.23,GB,GBP,m_0771,c_02470,3,false
57.82,AU,AUD,m_0703,c_00233,23,false
76.80,NZ,NZD,m_0275,c_03901,16,false
54.87,AU,AUD,m_0781,c_02400,18,false
31.84,GB,GBP,m_0673,c_03230,14,false
22.65,AU,AUD,m_0318,c_00117,16,false
54.93,AU,AUD,m_0337,c_03491,19,false
62.67,AU,AUD,m_0119,c_00203,17,false
2.84,GB,GBP,m_0570,c_02321,10,false
37.06,BR,BRL,m_0777,c_00494,9,false
104.32,GB,GBP,m_0656,c_01875,20,false
6.38,IN,INR,m_0054,c_02098,14,false
7.33,US,USD,m_0693,c_03171,8,false
22.24,SG,SGD,m_0219,c_01320,9,false
41.90,SG,SGD,m_0669,c_02164,20,false
41.64,SG,SGD,m_0408,c_03883,16,false
17.23,NZ,NZD,m_0531,c_02843,21,false
91.07,AU,AUD,m_0617,c_03666,14,false
20.75,AU,AUD,m_0147,c_00925,16,false
43.42,NZ,NZD,m_0092,c_00455,23,false
67.01,US,USD,m_0106,c_03668,23,false
16.97,GB,GBP,m_0383,c_03754,20,false
11.59,AU,AUD,m_0262,c_01687,23,false
93.67,GB,GBP,m_0525,c_03565,21,false
25.49,NZ,NZD,m_0433,c_02061,21,false
23.14,AU,AUD,m_0462,c_03139,18,false
51.38,AU,AUD,m_0078,c_03582,15,false
67.04,AU,AUD,m_0555,c_03791,7,false
29.09,AU,AUD,m_0194,c_03544,5,false
29.24,NZ,NZD,m_0463,c_00326,12,false
46.51,AU,AUD,m_0468,c_01167,6,false
28.64,SG,SGD,m_0387,c_01301,14,false
95.81,US,USD,m_0200,c_03996,23,false
17.32,AU,AUD,m_0676,c_03322,1,false
11.72,IN,INR,m_0100,c_00233,1,false
8.60,RU,RUB,m_0191,c_03702,22,false
16.46,NZ,NZD,m_0775,c_00379,9,false
71.05,CA,CAD,m_0758,c_02025,7,false
53.56,AU,AUD,m_0615,c_00532,11,false
404.53,AU,AUD,m_0070,c_00960,9,false
40.03,AU,AUD,m_0723,c_01216,23,false
32.69,NG,NGN,m_0160,c_02206,4,false
28.53,AU,AUD,m_0152,c_03167,22,false
17.38,AU,AUD,m_0732,c_02807,9,false
424.08,AU,AUD,m_0768,c_01868,15,false
95.50,AU,AUD,m_0307,c_02947,6,false
50.79,GB,GBP,m_0374,c_03641,13,false
79.55,AU,AUD,m_0012,c_01631,10,false
5.70,AU,AUD,m_0169,c_03813,7,false
8.02,US,USD,m_0352,c_02924,20,false
52.09,AU,AUD,m_0697,c_02292,0,false
52.16,AU,AUD,m_0236,c_00606,11,false
28.92,IN,INR,m_0308,c_03033,23,false
8.89,AU,AUD,m_0317,c_01096,21,false
19.37,US,USD,m_0257,c_00621,13,false
32.77,AU,AUD,m_0095,c_03308,13,false
44.32,AU,AUD,m_0160,c_00882,6,false
29.61,GB,GBP,m_0068,c_01533,18,false
66.00,IN,INR,m_0246,c_03027,19,false
19.60,NZ,NZD,m_0318,c_03688,12,false
24.60,AU,AUD,m_0109,c_00230,12,false
328.37,AU,AUD,m_0480,c_03250,17,false
55.05,SG,SGD,m_0425,c_00359,4,false
46.29,AU,AUD,m_0742,c_03559,1,false
105.22,NZ,NZD,m_0096,c_02821,9,false
240.01,AU,AUD,m_0154,c_01410,20,false
27.75,AU,AUD,m_0119,c_01961,10,false
91.78,SG,SGD,m_0156,c_03655,8,false
9.17,AU,AUD,m_0427,c_03857,18,false
12.68,US,USD,m_0045,c_02073,22,false
20.66,NZ,NZD,m_0487,c_03065,10,false
75.64,AU,AUD,m_0573,c_02225,16,false
82.07,AU,AUD,m_0767,c_02139,11,false
31.05,AU,AUD,m_0566,c_02672,14,false
13.14,AU,AUD,m_0326,c_02223,12,false
101.87,IN,INR,m_0480,c_01271,11,false
11.71,SG,SGD,m_0521,c_03846,9,false
20.27,US,USD,m_0390,c_00410,10,false
75.44,AU,AUD,m_0599,c_03728,8,false
17.59,SG,SGD,m_0464,c_02987,8,false
66.27,AU,AUD,m_0058,c_01116,12,false
36.19,IN,INR,m_0719,c_01389,22,false
15.52,AU,AUD,m_0242,c_01406,14,false
58.03,NG,NGN,m_0752,c_03069,9,false
85.04,GB,GBP,m_0785,c_01031,5,false
11.26,AU,AUD,m_0630,c_03571,11,false
64.46,NZ,NZD,m_0413,c_03178,8,false
36.09,AU,AUD,m_0010,c_02616,11,false
51.01,US,USD,m_0691,c_02767,16,false
64.22,US,USD,m_0189,c_03915,12,false
24.48,AU,AUD,m_0379,c_03599,19,false
45.22,AU,AUD,m_0747,c_01858,6,false
28.68,AU,AUD,m_0456,c_03229,16,false
29.00,NZ,NZD,m_0751,c_00903,21,false
11.20,SG,SGD,m_0208,c_00718,23,false
82.88,GB,GBP,m_0476,c_03538,18,false
14.27,US,USD,m_0560,c_01539,22,false
42.54,GB,GBP,m_0657,c_02748,9,false
15.75,NZ,NZD,m_0546,c_00934,6,false
14.80,AU,AUD,m_0274,c_00053,20,false
19.96,US,USD,m_0140,c_03749,8,false
28.83,US,USD,m_0164,c_03296,20,false
33.77,GB,GBP,m_0546,c_02905,22,false
18.31,NZ,NZD,m_0286,c_03586,5,false
109.67,US,USD,m_0637,c_01705,19,false
7.08,NZ,NZD,m_0155,c_00024,19,false
17.08,SG,SGD,m_0006,c_03238,23,false
9.21,NZ,NZD,m_0012,c_01186,7,false
33.89,US,USD,m_0576,c_03760,18,false
42.21,US,USD,m_0226,c_00980,13,false
9.25,AU,AUD,m_0704,c_03262,21,false
10.93,RU,RUB,m_0448,c_00690,21,false
22.01,AU,AUD,m_0754,c_03870,20,false
9.93,AU,AUD,m_0345,c_03656,23,false
35.28,AU,AUD,m_0541,c_02602,11,false
40.73,US,USD,m_0669,c_00350,16,false
24.20,US,USD,m_0503,c_00925,6,false
17.88,AU,AUD,m_0533,c_03346,15,false
10.98,GB,GBP,m_0455,c_00726,4,false
42.40,CA,CAD,m_0063,c_01279,23,false
13.45,IN,INR,m_0300,c_00117,20,false
54.84,US,USD,m_0376,c_02293,13,false
134.50,AU,AUD,m_0664,c_01145,14,false
58.68,SG,SGD,m_0260,c_00966,6,false
12.81,AU,AUD,m_0793,c_03427,19,false
95.70,US,USD,m_0510,c_00374,13,false
70.46,GB,GBP,m_0740,c_00827,0,false
17.16,CA,CAD,m_0740,c_01168,10,false
82.81,AU,AUD,m_0061,c_00692,23,false
42.69,AU,AUD,m_0196,c_01192,23,false
8.30,AU,AUD,m_0475,c_01862,8,false
47.35,AU,AUD,m_0678,c_02645,21,false
43.23,US,USD,m_0720,c_00431,14,false
10.89,AU,AUD,m_0786,c_01835,7,false
55.25,AU,AUD,m_0596,c_02665,22,false
28.85,US,USD,m_0195,c_00930,22,false
58.57,AU,AUD,m_0207,c_01531,21,false
32.96,AU,AUD,m_0250,c_00218,15,false
93.20,AU,AUD,m_0212,c_03301,4,false
13.96,IN,INR,m_0068,c_00204,12,false
80.73,AU,AUD,m_0489,c_01083,2,false
23.16,US,USD,m_0148,c_00408,14,false
29.83,AU,AUD,m_0520,c_02426,22,false
157.73,AU,AUD,m_0703,c_02397,22,false
17.00,US,USD,m_0614,c_03838,21,false
12.15,NZ,NZD,m_0168,c_03279,23,false
48.60,AU,AUD,m_0424,c_01862,7,false
10.62,IN,INR,m_0490,c_00252,5,false
58.53,US,USD,m_0225,c_00764,16,false
74.87,NZ,NZD,m_0459,c_01429,21,false
66.58,AU,AUD,m_0183,c_00099,20,false
14.91,IN,INR,m_0749,c_03219,3,false
14.36,US,USD,m_0141,c_01885,15,false
27.75,AU,AUD,m_0052,c_03086,19,false
4.57,RU,RUB,m_0213,c_02903,11,false
32.45,NZ,NZD,m_0486,c_02049,10,false
7.60,GB,GBP,m_0638,c_00759,7,false
5.94,US,USD,m_0760,c_01574,6,false
52.77,IN,INR,m_0226,c_01345,16,false
40.68,AU,AUD,m_0218,c_01225,23,false
6.10,AU,AUD,m_0632,c_02771,16,false
102.26,CA,CAD,m_0240,c_03494,18,false
3.65,BR,BRL,m_0422,c_03541,15,false
24.10,RU,RUB,m_0456,c_02349,4,false
23.82,IN,INR,m_0464,c_03391,23,false
27.95,US,USD,m_0487,c_00978,7,false
47.37,SG,SGD,m_0263,c_00038,9,false
42.10,NZ,NZD,m_0800,c_02051,1,false
67.06,US,USD,m_0662,c_00537,4,false
39.09,RU,RUB,m_0595,c_02690,19,false
28.28,GB,GBP,m_0179,c_01531,17,false
37.42,US,USD,m_0566,c_02625,11,false
26.85,IN,INR,m_0302,c_03445,13,false
21.64,GB,GBP,m_0716,c_03390,16,false
32.99,US,USD,m_0364,c_03988,15,false
56.19,IN,INR,m_0206,c_00808,17,false
79.85,RU,RUB,m_0272,c_00104,17,false
26.62,AU,AUD,m_0080,c_01865,18,false
16.00,US,USD,m_0172,c_01820,13,false
422.68,US,USD,m_0696,c_02794,9,false
14.03,AU,AUD,m_0308,c_01919,8,false
138.27,IN,INR,m_0146,c_02406,21,false
565.00,US,USD,m_0114,c_02053,16,false
8.96,NZ,NZD,m_0502,c_00952,9,false
46.49,US,USD,m_0048,c_00215,19,false
15.48,NZ,NZD,m_0223,c_02096,11,false
15.24,AU,AUD,m_0319,c_00416,18,false
74.76,AU,AUD,m_0649,c_02563,7,false
40.40,AU,AUD,m_0591,c_01035,6,false
28.35,AU,AUD,m_0321,c_00400,20,false
98.11,US,USD,m_0432,c_01242,12,false
21.00,US,USD,m_0380,c_02771,16,false
33.15,AU,AUD,m_0182,c_02090,12,false
142.67,US,USD,m_0041,c_02457,16,false
7.19,AU,AUD,m_0760,c_02242,20,false
23.14,AU,AUD,m_0062,c_01057,6,false
1.67,AU,AUD,m_0433,c_01040,19,false
40.38,AU,AUD,m_0546,c_03684,5,false
52.43,US,USD,m_0103,c_00583,18,false
186.20,SG,SGD,m_0345,c_00783,9,false
78.61,US,USD,m_0520,c_02845,20,false
42.79,NZ,NZD,m_0592,c_01850,11,false
36.08,US,USD,m_0780,c_03217,5,false
153.99,US,USD,m_0093,c_01050,8,false
226.20,AU,AUD,m_0428,c_02986,5,false
38.26,AU,AUD,m_0785,c_00547,13,false
11.20,US,USD,m_0195,c_03846,20,false
28.55,US,USD,m_0172,c_03676,13,false
48.33,US,USD,m_0225,c_00693,23,false
16.20,GB,GBP,m_0072,c_01870,15,false
30.95,AU,AUD,m_0158,c_01036,18,false
20.76,AU,AUD,m_0041,c_03150,6,false
124.63,RU,RUB,m_0160,c_02005,16,true
16.32,SG,SGD,m_0793,c_00746,12,false
6.47,AU,AUD,m_0328,c_03803,6,false
55.91,AU,AUD,m_0078,c_03133,11,false
27.96,RU,RUB,m_0306,c_00795,18,false
24.12,AU,AUD,m_0120,c_02519,14,false
32.96,AU,AUD,m_0556,c_01572,8,false
10.83,AU,AUD,m_0661,c_03870,0,false
27.83,AU,AUD,m_0548,c_03795,8,false
219.71,IN,INR,m_0137,c_02171,6,false
64.42,IN,INR,m_0128,c_00432,1,false
107.98,US,USD,m_0401,c_01934,15,false
15.74,GB,GBP,m_0275,c_00298,7,false
16.09,US,USD,m_0009,c_01107,6,false
44.81,GB,GBP,m_0260,c_01848,11,false
33.22,SG,SGD,m_0045,c_03302,14,false
12.00,US,USD,m_0397,c_02351,6,false
50.97,CA,CAD,m_0553,c_03933,17,false
88.13,GB,GBP,m_0786,c_01147,8,false
58.94,AU,AUD,m_0036,c_02340,21,false
43.14,AU,AUD,m_0108,c_03998,11,false
11.89,AU,AUD,m_0477,c_02043,3,false
8.36,IN,INR,m_0236,c_00082,8,false
19.93,AU,AUD,m_0460,c_00249,3,false
49.97,US,USD,m_0315,c_00415,17,false
15.56,SG,SGD,m_0107,c_03226,19,false
53.30,BR,BRL,m_0533,c_03102,14,false
21.18,CA,CAD,m_0312,c_03105,6,false
20.73,AU,AUD,m_0763,c_03442,6,false
115.45,GB,GBP,m_0016,c_00597,14,false
121.29,GB,GBP,m_0073,c_01593,20,false
57.78,US,USD,m_0016,c_03852,7,false
11.60,BR,BRL,m_0011,c_01831,23,false
50.80,AU,AUD,m_0183,c_03854,19,false
31.70,AU,AUD,m_0163,c_00309,0,false
19.26,US,USD,m_0672,c_03099,7,false
41.65,AU,AUD,m_0087,c_00641,9,false
26.11,AU,AUD,m_0550,c_03571,15,false
53.19,AU,AUD,m_0514,c_03161,18,false
38.22,AU,AUD,m_0583,c_01157,0,false
46.27,US,USD,m_0597,c_03681,10,false
67.31,GB,GBP,m_0035,c_00276,22,false
4.92,BR,BRL,m_0644,c_02890,9,false
36.06,AU,AUD,m_0400,c_01891,13,false
24.69,AU,AUD,m_0287,c_00646,15,false
20.02,SG,SGD,m_0145,c_03170,7,false
10.10,US,USD,m_0642,c_02960,22,false
32.52,US,USD,m_0153,c_01021,7,false
46.53,IN,INR,m_0619,c_00679,7,false
23.76,AU,AUD,m_0074,c_02118,3,false
16.85,AU,AUD,m_0603,c_03331,15,false
46.66,BR,BRL,m_0633,c_01469,23,false
12.67,AU,AUD,m_0755,c_02388,23,false
8.03,AU,AUD,m_0160,c_03133,6,false
15.08,AU,AUD,m_0751,c_01217,13,false
26.61,GB,GBP,m_0433,c_00289,11,false
48.70,IN,INR,m_0313,c_01897,11,false
117.68,US,USD,m_0386,c_01556,16,false
58.33,AU,AUD,m_0190,c_01250,16,false
9.93,AU,AUD,m_0709,c_00296,13,false
79.83,US,USD,m_0109,c_00548,21,false
110.02,US,USD,m_0732,c_02389,13,false
11.43,US,USD,m_0294,c_02699,18,false
82.38,IN,INR,m_0125,c_00728,17,false
17.86,NG,NGN,m_0038,c_02290,8,false
172.64,AU,AUD,m_0403,c_02062,17,false
114.19,AU,AUD,m_0472,c_00305,8,false
94.78,IN,INR,m_0775,c_02862,19,false
17.63,US,USD,m_0027,c_01378,11,false
84.06,AU,AUD,m_0514,c_01725,16,false
72.08,CA,CAD,m_0596,c_01538,15,false
24.72,AU,AUD,m_0032,c_01639,16,false
20.64,US,USD,m_0554,c_02429,16,false
43.63,AU,AUD,m_0232,c_01497,13,false
40.18,US,USD,m_0559,c_03276,14,false
2.58,NZ,NZD,m_0373,c_00566,18,false
8.46,AU,AUD,m_0324,c_03232,13,false
10.56,US,USD,m_0570,c_02104,14,false
44.12,AU,AUD,m_0656,c_03927,18,false
18.11,ZA,ZAR,m_0167,c_00636,12,false
40.48,US,USD,m_0165,c_03351,9,false
54.53,NZ,NZD,m_0096,c_01054,22,false
236.41,IN,INR,m_0731,c_01976,6,false
40.88,BR,BRL,m_0692,c_03073,2,false
18.74,US,USD,m_0071,c_01295,21,false
20.92,BR,BRL,m_0792,c_01252,19,false
50.93,US,USD,m_0239,c_01207,9,false
21.10,BR,BRL,m_0275,c_03328,21,false
114.11,NZ,NZD,m_0786,c_01348,6,false
23.32,GB,GBP,m_0611,c_01569,6,false
177.70,US,USD,m_0428,c_00113,15,false
153.67,AU,AUD,m_0693,c_03892,1,false
10.27,IN,INR,m_0483,c_00932,19,false
123.80,US,USD,m_0613,c_02040,16,false
20.22,BR,BRL,m_0013,c_00459,1,false
23.58,US,USD,m_0157,c_00433,14,false
35.73,GB,GBP,m_0710,c_02237,18,false
11.46,US,USD,m_0311,c_03452,22,false
17.62,GB,GBP,m_0109,c_03381,8,false
68.71,US,USD,m_0740,c_03271,5,false
46.13,IN,INR,m_0735,c_01852,15,false
28.23,US,USD,m_0353,c_03809,10,false
11.94,AU,AUD,m_0233,c_03509,5,false
69.67,NG,NGN,m_0404,c_02914,10,false
23.54,CA,CAD,m_0592,c_01847,21,false
33.06,GB,GBP,m_0303,c_03518,15,false
47.12,SG,SGD,m_0365,c_03976,16,false
70.88,US,USD,m_0117,c_00357,14,false
32.23,NG,NGN,m_0287,c_00240,8,false
55.68,AU,AUD,m_0187,c_01775,15,false
89.78,US,USD,m_0795,c_01864,21,false
86.35,SG,SGD,m_0180,c_03317,1,false
61.34,AU,AUD,m_0579,c_01692,10,false
28.50,AU,AUD,m_0773,c_00518,10,false
28.60,US,USD,m_0380,c_03953,10,false
7.20,AU,AUD,m_0075,c_00646,6,false
94.67,US,USD,m_0300,c_00322,8,false
52.85,US,USD,m_0360,c_00173,10,false
